Processing file: retail.txt, Run: 1
Pattern: [9844, 11719] count: 12
Pattern: [10421, 10599] count: 12
Pattern: [10449, 10516] count: 12
Pattern: [10481, 10534] count: 12
Pattern: [10502, 10562] count: 12
Pattern: [10671, 10792] count: 12
Pattern: [10810, 11398] count: 12
Pattern: [12930, 13042] count: 12
Pattern: [12930, 13183] count: 12
Pattern: [13042, 15493] count: 12
Pattern: [13123, 13153] count: 12
Pattern: [14100, 16011] count: 12
Pattern: [15346, 15437] count: 12
Pattern: [16011, 16014] count: 12
Pattern: [10, 250] count: 11
Pattern: [10, 857] count: 11
Pattern: [10, 1418] count: 11
Pattern: [11, 66] count: 11
Pattern: [11, 980] count: 11
Pattern: [19, 2326] count: 11
Pattern: [24, 180] count: 11
Pattern: [24, 480] count: 11
Pattern: [31, 238] count: 11
Pattern: [31, 427] count: 11
Pattern: [31, 1601] count: 11
Pattern: [32, 265] count: 11
Pattern: [33, 53] count: 11
Pattern: [33, 831] count: 11
Pattern: [33, 1136] count: 11
Pattern: [33, 1988] count: 11
Pattern: [37, 42] count: 11
Pattern: [37, 79] count: 11
Pattern: [37, 590] count: 11
Pattern: [37, 12930] count: 11
Pattern: [39, 7538] count: 11
Pattern: [40, 235] count: 11
Pattern: [40, 260] count: 11
Pattern: [40, 273] count: 11
Pattern: [40, 280] count: 11
Pattern: [40, 536] count: 11
Pattern: [40, 773] count: 11
Pattern: [40, 825] count: 11
Pattern: [40, 908] count: 11
Pattern: [40, 1001] count: 11
Pattern: [40, 1136] count: 11
Pattern: [40, 1309] count: 11
Pattern: [40, 9556] count: 11
Pattern: [40, 1792] count: 11
Pattern: [40, 3636] count: 11
Pattern: [40, 3828] count: 11
Pattern: [40, 14100] count: 11
Pattern: [42, 268] count: 11
Pattern: [42, 341] count: 11
Pattern: [42, 366] count: 11
Pattern: [42, 790] count: 11
Pattern: [42, 2047] count: 11
Pattern: [42, 5359] count: 11
Pattern: [46, 831] count: 11
Pattern: [48, 1345] count: 11
Pattern: [49, 268] count: 11
Pattern: [49, 461] count: 11
Pattern: [49, 498] count: 11
Pattern: [49, 590] count: 11
Pattern: [49, 1189] count: 11
Pattern: [49, 1199] count: 11
Pattern: [49, 2119] count: 11
Pattern: [49, 2438] count: 11
Pattern: [49, 2496] count: 11
Pattern: [49, 3856] count: 11
Pattern: [50, 665] count: 11
Pattern: [50, 1145] count: 11
Pattern: [53, 709] count: 11
Pattern: [53, 1082] count: 11
Pattern: [54, 259] count: 11
Pattern: [56, 287] count: 11
Pattern: [61, 265] count: 11
Pattern: [63, 784] count: 11
Pattern: [65, 716] count: 11
Pattern: [70, 2682] count: 11
Pattern: [72, 1031] count: 11
Pattern: [76, 849] count: 11
Pattern: [77, 194] count: 11
Pattern: [77, 489] count: 11
Pattern: [79, 97] count: 11
Pattern: [79, 226] count: 11
Pattern: [80, 102] count: 11
Pattern: [80, 171] count: 11
Pattern: [80, 223] count: 11
Pattern: [80, 489] count: 11
Pattern: [90, 118] count: 11
Pattern: [90, 124] count: 11
Pattern: [90, 523] count: 11
Pattern: [90, 605] count: 11
Pattern: [90, 716] count: 11
Pattern: [92, 2168] count: 11
Pattern: [95, 353] count: 11
Pattern: [97, 4995] count: 11
Pattern: [99, 1004] count: 11
Pattern: [99, 1083] count: 11
Pattern: [102, 124] count: 11
Pattern: [102, 162] count: 11
Pattern: [102, 813] count: 11
Pattern: [103, 2658] count: 11
Pattern: [104, 512] count: 11
Pattern: [106, 390] count: 11
Pattern: [106, 825] count: 11
Pattern: [108, 4780] count: 11
Pattern: [111, 250] count: 11
Pattern: [111, 3905] count: 11
Pattern: [112, 2317] count: 11
Pattern: [118, 426] count: 11
Pattern: [124, 223] count: 11
Pattern: [124, 476] count: 11
Pattern: [129, 196] count: 11
Pattern: [129, 10443] count: 11
Pattern: [137, 5075] count: 11
Pattern: [148, 226] count: 11
Pattern: [148, 256] count: 11
Pattern: [151, 545] count: 11
Pattern: [151, 676] count: 11
Pattern: [156, 1063] count: 11
Pattern: [156, 1362] count: 11
Pattern: [157, 450] count: 11
Pattern: [157, 8979] count: 11
Pattern: [158, 160] count: 11
Pattern: [158, 764] count: 11
Pattern: [162, 598] count: 11
Pattern: [162, 1612] count: 11
Pattern: [165, 699] count: 11
Pattern: [166, 3056] count: 11
Pattern: [171, 476] count: 11
Pattern: [176, 390] count: 11
Pattern: [177, 616] count: 11
Pattern: [179, 2407] count: 11
Pattern: [179, 3994] count: 11
Pattern: [180, 593] count: 11
Pattern: [187, 202] count: 11
Pattern: [187, 856] count: 11
Pattern: [191, 192] count: 11
Pattern: [196, 672] count: 11
Pattern: [209, 210] count: 11
Pattern: [209, 2877] count: 11
Pattern: [210, 4337] count: 11
Pattern: [210, 1777] count: 11
Pattern: [226, 1240] count: 11
Pattern: [230, 372] count: 11
Pattern: [230, 14099] count: 11
Pattern: [238, 1240] count: 11
Pattern: [243, 250] count: 11
Pattern: [244, 2793] count: 11
Pattern: [250, 489] count: 11
Pattern: [250, 1528] count: 11
Pattern: [252, 2622] count: 11
Pattern: [256, 605] count: 11
Pattern: [256, 1394] count: 11
Pattern: [259, 534] count: 11
Pattern: [260, 13444] count: 11
Pattern: [260, 2627] count: 11
Pattern: [265, 1053] count: 11
Pattern: [268, 1281] count: 11
Pattern: [270, 773] count: 11
Pattern: [271, 1116] count: 11
Pattern: [272, 1716] count: 11
Pattern: [272, 11255] count: 11
Pattern: [280, 423] count: 11
Pattern: [280, 1601] count: 11
Pattern: [286, 571] count: 11
Pattern: [302, 311] count: 11
Pattern: [302, 476] count: 11
Pattern: [311, 1660] count: 11
Pattern: [311, 4337] count: 11
Pattern: [320, 15833] count: 11
Pattern: [321, 960] count: 11
Pattern: [333, 449] count: 11
Pattern: [338, 760] count: 11
Pattern: [342, 1885] count: 11
Pattern: [347, 914] count: 11
Pattern: [359, 7005] count: 11
Pattern: [372, 741] count: 11
Pattern: [390, 2239] count: 11
Pattern: [390, 2407] count: 11
Pattern: [405, 11068] count: 11
Pattern: [406, 799] count: 11
Pattern: [414, 948] count: 11
Pattern: [416, 550] count: 11
Pattern: [424, 3836] count: 11
Pattern: [426, 1298] count: 11
Pattern: [433, 10612] count: 11
Pattern: [435, 1199] count: 11
Pattern: [443, 1436] count: 11
Pattern: [445, 1565] count: 11
Pattern: [450, 5406] count: 11
Pattern: [465, 1558] count: 11
Pattern: [465, 3271] count: 11
Pattern: [479, 1441] count: 11
Pattern: [490, 572] count: 11
Pattern: [502, 5237] count: 11
Pattern: [523, 814] count: 11
Pattern: [523, 1445] count: 11
Pattern: [523, 1716] count: 11
Pattern: [523, 3237] count: 11
Pattern: [549, 794] count: 11
Pattern: [549, 11265] count: 11
Pattern: [550, 731] count: 11
Pattern: [554, 2798] count: 11
Pattern: [568, 1105] count: 11
Pattern: [571, 1873] count: 11
Pattern: [572, 577] count: 11
Pattern: [582, 3362] count: 11
Pattern: [590, 1328] count: 11
Pattern: [593, 784] count: 11
Pattern: [607, 13462] count: 11
Pattern: [611, 1068] count: 11
Pattern: [613, 856] count: 11
Pattern: [616, 10657] count: 11
Pattern: [623, 793] count: 11
Pattern: [644, 3506] count: 11
Pattern: [650, 678] count: 11
Pattern: [650, 1868] count: 11
Pattern: [650, 2116] count: 11
Pattern: [650, 2384] count: 11
Pattern: [651, 1988] count: 11
Pattern: [653, 2514] count: 11
Pattern: [674, 2709] count: 11
Pattern: [678, 10447] count: 11
Pattern: [682, 1044] count: 11
Pattern: [683, 685] count: 11
Pattern: [704, 1418] count: 11
Pattern: [716, 957] count: 11
Pattern: [721, 10426] count: 11
Pattern: [731, 3757] count: 11
Pattern: [741, 1044] count: 11
Pattern: [750, 1122] count: 11
Pattern: [767, 1278] count: 11
Pattern: [767, 1715] count: 11
Pattern: [784, 831] count: 11
Pattern: [790, 911] count: 11
Pattern: [790, 3554] count: 11
Pattern: [792, 1659] count: 11
Pattern: [794, 10443] count: 11
Pattern: [800, 7285] count: 11
Pattern: [809, 10492] count: 11
Pattern: [818, 1607] count: 11
Pattern: [823, 2931] count: 11
Pattern: [825, 1314] count: 11
Pattern: [832, 3463] count: 11
Pattern: [843, 1355] count: 11
Pattern: [852, 2075] count: 11
Pattern: [856, 3103] count: 11
Pattern: [857, 5213] count: 11
Pattern: [857, 2493] count: 11
Pattern: [866, 2264] count: 11
Pattern: [886, 10516] count: 11
Pattern: [915, 916] count: 11
Pattern: [917, 1815] count: 11
Pattern: [928, 969] count: 11
Pattern: [928, 1785] count: 11
Pattern: [932, 1372] count: 11
Pattern: [942, 3318] count: 11
Pattern: [967, 1276] count: 11
Pattern: [1004, 1147] count: 11
Pattern: [1067, 2185] count: 11
Pattern: [1081, 1380] count: 11
Pattern: [1083, 3271] count: 11
Pattern: [1096, 2338] count: 11
Pattern: [1127, 1987] count: 11
Pattern: [1127, 2667] count: 11
Pattern: [1144, 4694] count: 11
Pattern: [1147, 5729] count: 11
Pattern: [1166, 5176] count: 11
Pattern: [1173, 5406] count: 11
Pattern: [1174, 4317] count: 11
Pattern: [1199, 1860] count: 11
Pattern: [1235, 1846] count: 11
Pattern: [1240, 10447] count: 11
Pattern: [1283, 1426] count: 11
Pattern: [1286, 1883] count: 11
Pattern: [1314, 1563] count: 11
Pattern: [1317, 1815] count: 11
Pattern: [1333, 1792] count: 11
Pattern: [1346, 2747] count: 11
Pattern: [1456, 3684] count: 11
Pattern: [1514, 4209] count: 11
Pattern: [1514, 4387] count: 11
Pattern: [1531, 1839] count: 11
Pattern: [1566, 1972] count: 11
Pattern: [1570, 3580] count: 11
Pattern: [1571, 6100] count: 11
Pattern: [1579, 2976] count: 11
Pattern: [1589, 4643] count: 11
Pattern: [1652, 10657] count: 11
Pattern: [1670, 13183] count: 11
Pattern: [1687, 3081] count: 11
Pattern: [1694, 6717] count: 11
Pattern: [1699, 2200] count: 11
Pattern: [1766, 2426] count: 11
Pattern: [1784, 2472] count: 11
Pattern: [1784, 3280] count: 11
Pattern: [1804, 2944] count: 11
Pattern: [1810, 2007] count: 11
Pattern: [1815, 2384] count: 11
Pattern: [1819, 1820] count: 11
Pattern: [1873, 3293] count: 11
Pattern: [1939, 3103] count: 11
Pattern: [1973, 3501] count: 11
Pattern: [1995, 4503] count: 11
Pattern: [1997, 5983] count: 11
Pattern: [2049, 4341] count: 11
Pattern: [2049, 2338] count: 11
Pattern: [2080, 2821] count: 11
Pattern: [2134, 10735] count: 11
Pattern: [2136, 3511] count: 11
Pattern: [2169, 2170] count: 11
Pattern: [2178, 3295] count: 11
Pattern: [2187, 2932] count: 11
Pattern: [2200, 4970] count: 11
Pattern: [2231, 2971] count: 11
Pattern: [2236, 2238] count: 11
Pattern: [2250, 3645] count: 11
Pattern: [2252, 2253] count: 11
Pattern: [2277, 4762] count: 11
Pattern: [2330, 2494] count: 11
Pattern: [2389, 3027] count: 11
Pattern: [2421, 3522] count: 11
Pattern: [2477, 5567] count: 11
Pattern: [2496, 2880] count: 11
Pattern: [2525, 4194] count: 11
Pattern: [2634, 2695] count: 11
Pattern: [2634, 3446] count: 11
Pattern: [2674, 10569] count: 11
Pattern: [2828, 13140] count: 11
Pattern: [2854, 3036] count: 11
Pattern: [2868, 3607] count: 11
Pattern: [2879, 2953] count: 11
Pattern: [2879, 5109] count: 11
Pattern: [2947, 4383] count: 11
Pattern: [2948, 4116] count: 11
Pattern: [2966, 10447] count: 11
Pattern: [2983, 4732] count: 11
Pattern: [2988, 13191] count: 11
Pattern: [2991, 13042] count: 11
Pattern: [3025, 3519] count: 11
Pattern: [3131, 3132] count: 11
Pattern: [3190, 11719] count: 11
Pattern: [3207, 10231] count: 11
Pattern: [3317, 15833] count: 11
Pattern: [3323, 4113] count: 11
Pattern: [3495, 4569] count: 11
Pattern: [3510, 4270] count: 11
Pattern: [3849, 4364] count: 11
Pattern: [3898, 5925] count: 11
Pattern: [3965, 4548] count: 11
Pattern: [4001, 11800] count: 11
Pattern: [4014, 4157] count: 11
Pattern: [4032, 4417] count: 11
Pattern: [4061, 11748] count: 11
Pattern: [4128, 13057] count: 11
Pattern: [4147, 12774] count: 11
Pattern: [4167, 5609] count: 11
Pattern: [4167, 4780] count: 11
Pattern: [4272, 4948] count: 11
Pattern: [4317, 5052] count: 11
Pattern: [4426, 5428] count: 11
Pattern: [4525, 10516] count: 11
Pattern: [4740, 6174] count: 11
Pattern: [4740, 4741] count: 11
Pattern: [4762, 5389] count: 11
Pattern: [4807, 7942] count: 11
Pattern: [4880, 5479] count: 11
Pattern: [5128, 5969] count: 11
Pattern: [5324, 9261] count: 11
Pattern: [5768, 12982] count: 11
Pattern: [6603, 11277] count: 11
Pattern: [6804, 7430] count: 11
Pattern: [7206, 11174] count: 11
Pattern: [7430, 8979] count: 11
Pattern: [7672, 8979] count: 11
Pattern: [7691, 7963] count: 11
Pattern: [8376, 10577] count: 11
Pattern: [8731, 9502] count: 11
Pattern: [8986, 9002] count: 11
Pattern: [8987, 10126] count: 11
Pattern: [9776, 9778] count: 11
Pattern: [9888, 13342] count: 11
Pattern: [10452, 16218] count: 11
Pattern: [10487, 10636] count: 11
Pattern: [10517, 11953] count: 11
Pattern: [10705, 11602] count: 11
Pattern: [10732, 11144] count: 11
Pattern: [10740, 11604] count: 11
Pattern: [10948, 11700] count: 11
Pattern: [11524, 11580] count: 11
Pattern: [12605, 12608] count: 11
Pattern: [12776, 13243] count: 11
Pattern: [12919, 12980] count: 11
Pattern: [12936, 14873] count: 11
Pattern: [12960, 15833] count: 11
Pattern: [12992, 13017] count: 11
Pattern: [13190, 14099] count: 11
Pattern: [13604, 13617] count: 11
Pattern: [14913, 14914] count: 11
Pattern: [16218, 16221] count: 11
Pattern: [3, 46] count: 10
Pattern: [10, 476] count: 10
Pattern: [10, 767] count: 10
Pattern: [11, 20] count: 10
Pattern: [11, 536] count: 10
Pattern: [12, 38] count: 10
Pattern: [12, 1843] count: 10
Pattern: [12, 14099] count: 10
Pattern: [13, 33] count: 10
Pattern: [19, 414] count: 10
Pattern: [19, 1716] count: 10
Pattern: [19, 15833] count: 10
Pattern: [24, 162] count: 10
Pattern: [24, 465] count: 10
Pattern: [24, 14099] count: 10
Pattern: [24, 2776] count: 10
Pattern: [27, 564] count: 10
Pattern: [32, 1044] count: 10
Pattern: [33, 109] count: 10
Pattern: [33, 153] count: 10
Pattern: [33, 206] count: 10
Pattern: [33, 813] count: 10
Pattern: [33, 1705] count: 10
Pattern: [33, 1868] count: 10
Pattern: [33, 2916] count: 10
Pattern: [33, 4384] count: 10
Pattern: [33, 13033] count: 10
Pattern: [37, 282] count: 10
Pattern: [37, 450] count: 10
Pattern: [38, 1987] count: 10
Pattern: [40, 180] count: 10
Pattern: [40, 212] count: 10
Pattern: [40, 268] count: 10
Pattern: [40, 298] count: 10
Pattern: [40, 807] count: 10
Pattern: [40, 1127] count: 10
Pattern: [40, 1314] count: 10
Pattern: [40, 1344] count: 10
Pattern: [40, 1873] count: 10
Pattern: [40, 2016] count: 10
Pattern: [40, 2226] count: 10
Pattern: [40, 2403] count: 10
Pattern: [40, 3552] count: 10
Pattern: [40, 3617] count: 10
Pattern: [42, 204] count: 10
Pattern: [42, 260] count: 10
Pattern: [42, 426] count: 10
Pattern: [42, 784] count: 10
Pattern: [42, 1436] count: 10
Pattern: [42, 2496] count: 10
Pattern: [46, 7641] count: 10
Pattern: [48, 2384] count: 10
Pattern: [49, 52] count: 10
Pattern: [49, 263] count: 10
Pattern: [49, 346] count: 10
Pattern: [49, 433] count: 10
Pattern: [49, 650] count: 10
Pattern: [49, 799] count: 10
Pattern: [49, 888] count: 10
Pattern: [49, 1122] count: 10
Pattern: [49, 1164] count: 10
Pattern: [49, 2916] count: 10
Pattern: [50, 270] count: 10
Pattern: [50, 341] count: 10
Pattern: [50, 535] count: 10
Pattern: [50, 13033] count: 10
Pattern: [53, 90] count: 10
Pattern: [53, 707] count: 10
Pattern: [54, 3828] count: 10
Pattern: [57, 106] count: 10
Pattern: [61, 226] count: 10
Pattern: [61, 4337] count: 10
Pattern: [61, 476] count: 10
Pattern: [61, 590] count: 10
Pattern: [61, 2793] count: 10
Pattern: [66, 270] count: 10
Pattern: [66, 489] count: 10
Pattern: [66, 977] count: 10
Pattern: [66, 1544] count: 10
Pattern: [67, 124] count: 10
Pattern: [76, 492] count: 10
Pattern: [77, 1005] count: 10
Pattern: [77, 1091] count: 10
Pattern: [77, 10447] count: 10
Pattern: [78, 177] count: 10
Pattern: [79, 265] count: 10
Pattern: [79, 678] count: 10
Pattern: [79, 2052] count: 10
Pattern: [79, 10516] count: 10
Pattern: [80, 256] count: 10
Pattern: [81, 169] count: 10
Pattern: [81, 465] count: 10
Pattern: [81, 1127] count: 10
Pattern: [81, 2066] count: 10
Pattern: [81, 2849] count: 10
Pattern: [84, 14253] count: 10
Pattern: [90, 230] count: 10
Pattern: [90, 957] count: 10
Pattern: [90, 1136] count: 10
Pattern: [92, 1388] count: 10
Pattern: [94, 604] count: 10
Pattern: [95, 605] count: 10
Pattern: [102, 335] count: 10
Pattern: [102, 957] count: 10
Pattern: [104, 179] count: 10
Pattern: [106, 320] count: 10
Pattern: [108, 9305] count: 10
Pattern: [108, 2050] count: 10
Pattern: [111, 371] count: 10
Pattern: [111, 1480] count: 10
Pattern: [118, 2507] count: 10
Pattern: [124, 186] count: 10
Pattern: [124, 230] count: 10
Pattern: [124, 767] count: 10
Pattern: [124, 825] count: 10
Pattern: [124, 10447] count: 10
Pattern: [124, 2831] count: 10
Pattern: [128, 2189] count: 10
Pattern: [148, 186] count: 10
Pattern: [148, 1405] count: 10
Pattern: [148, 1558] count: 10
Pattern: [151, 14099] count: 10
Pattern: [157, 904] count: 10
Pattern: [162, 226] count: 10
Pattern: [162, 339] count: 10
Pattern: [162, 1147] count: 10
Pattern: [162, 2627] count: 10
Pattern: [167, 684] count: 10
Pattern: [169, 2066] count: 10
Pattern: [170, 2536] count: 10
Pattern: [171, 287] count: 10
Pattern: [176, 1027] count: 10
Pattern: [180, 879] count: 10
Pattern: [186, 339] count: 10
Pattern: [186, 2209] count: 10
Pattern: [187, 2200] count: 10
Pattern: [194, 856] count: 10
Pattern: [196, 988] count: 10
Pattern: [202, 270] count: 10
Pattern: [202, 279] count: 10
Pattern: [202, 1159] count: 10
Pattern: [202, 1436] count: 10
Pattern: [204, 465] count: 10
Pattern: [209, 1860] count: 10
Pattern: [210, 534] count: 10
Pattern: [210, 13335] count: 10
Pattern: [214, 1334] count: 10
Pattern: [216, 584] count: 10
Pattern: [226, 498] count: 10
Pattern: [226, 1136] count: 10
Pattern: [226, 4914] count: 10
Pattern: [229, 1356] count: 10
Pattern: [230, 414] count: 10
Pattern: [230, 489] count: 10
Pattern: [230, 716] count: 10
Pattern: [233, 674] count: 10
Pattern: [238, 523] count: 10
Pattern: [238, 571] count: 10
Pattern: [238, 4525] count: 10
Pattern: [238, 12926] count: 10
Pattern: [238, 3511] count: 10
Pattern: [243, 534] count: 10
Pattern: [243, 1825] count: 10
Pattern: [243, 2880] count: 10
Pattern: [247, 256] count: 10
Pattern: [249, 4337] count: 10
Pattern: [250, 4166] count: 10
Pattern: [252, 2330] count: 10
Pattern: [252, 2793] count: 10
Pattern: [256, 545] count: 10
Pattern: [256, 704] count: 10
Pattern: [256, 988] count: 10
Pattern: [260, 9556] count: 10
Pattern: [261, 280] count: 10
Pattern: [265, 439] count: 10
Pattern: [270, 728] count: 10
Pattern: [270, 1601] count: 10
Pattern: [271, 339] count: 10
Pattern: [271, 1356] count: 10
Pattern: [272, 352] count: 10
Pattern: [272, 12926] count: 10
Pattern: [272, 1616] count: 10
Pattern: [273, 1434] count: 10
Pattern: [280, 2081] count: 10
Pattern: [282, 439] count: 10
Pattern: [283, 1001] count: 10
Pattern: [286, 1021] count: 10
Pattern: [287, 439] count: 10
Pattern: [298, 678] count: 10
Pattern: [302, 2081] count: 10
Pattern: [311, 2092] count: 10
Pattern: [311, 2959] count: 10
Pattern: [323, 2396] count: 10
Pattern: [339, 465] count: 10
Pattern: [341, 1809] count: 10
Pattern: [341, 14100] count: 10
Pattern: [342, 4359] count: 10
Pattern: [345, 1233] count: 10
Pattern: [346, 4145] count: 10
Pattern: [346, 830] count: 10
Pattern: [366, 545] count: 10
Pattern: [368, 369] count: 10
Pattern: [372, 2239] count: 10
Pattern: [375, 879] count: 10
Pattern: [378, 8093] count: 10
Pattern: [380, 2729] count: 10
Pattern: [385, 480] count: 10
Pattern: [399, 1405] count: 10
Pattern: [399, 2494] count: 10
Pattern: [406, 4298] count: 10
Pattern: [406, 2989] count: 10
Pattern: [408, 1579] count: 10
Pattern: [409, 917] count: 10
Pattern: [414, 439] count: 10
Pattern: [414, 1147] count: 10
Pattern: [414, 2209] count: 10
Pattern: [415, 932] count: 10
Pattern: [419, 571] count: 10
Pattern: [419, 948] count: 10
Pattern: [421, 2092] count: 10
Pattern: [427, 593] count: 10
Pattern: [432, 3715] count: 10
Pattern: [433, 1660] count: 10
Pattern: [450, 480] count: 10
Pattern: [450, 2330] count: 10
Pattern: [452, 764] count: 10
Pattern: [465, 799] count: 10
Pattern: [476, 1147] count: 10
Pattern: [479, 1679] count: 10
Pattern: [480, 1345] count: 10
Pattern: [480, 16218] count: 10
Pattern: [489, 1988] count: 10
Pattern: [490, 2636] count: 10
Pattern: [491, 577] count: 10
Pattern: [515, 4844] count: 10
Pattern: [523, 2239] count: 10
Pattern: [526, 12658] count: 10
Pattern: [526, 996] count: 10
